2023-05-31T20:13:16+09:00,start,社会,1
2023-05-31T20:30:14+09:00,end,社会,1
2023-06-01T06:45:41+09:00,start,算数,1
2023-06-01T07:30:41+09:00,end,算数,1
2023-06-01T13:27:42+09:00,start,理科,1
2023-06-01T13:45:31+09:00,end,理科,1
2023-06-01T13:45:32+09:00,start,学校の宿題,1
2023-06-01T14:00:13+09:00,end,学校の宿題,1
2023-06-01T14:01:41+09:00,start,社会,1
2023-06-01T14:25:41+09:00,end,社会,1
2023-06-01T14:38:14+09:00,start,算数,1
2023-06-01T15:59:12+09:00,end,算数,1
2023-06-01T15:59:13+09:00,start,理科,1
2023-06-01T16:19:14+09:00,end,理科,1
2023-06-02T16:20:38+09:00,start,学校の宿題,1
2023-06-02T16:40:38+09:00,end,学校の宿題,1
2023-06-02T17:11:25+09:00,start,理科,1
2023-06-02T17:32:33+09:00,end,理科,1
2023-06-02T17:32:36+09:00,start,社会,1
2023-06-02T17:35:34+09:00,end,社会,1
2023-06-02T17:40:34+09:00,start,算数,1
2023-06-02T18:30:34+09:00,end,算数,1
2023-06-03T08:00:37+09:00,start,算数,1
2023-06-03T08:30:37+09:00,end,算数,1
2023-06-03T09:55:37+09:00,start,算数,1
2023-06-03T10:17:14+09:00,end,算数,1
2023-06-03T10:39:50+09:00,start,社会,1
2023-06-03T10:57:57+09:00,end,社会,1
2023-06-03T11:20:51+09:00,start,理科,1
2023-06-03T12:02:17+09:00,end,理科,1
2023-06-04T07:22:56+09:00,start,理科,1
2023-06-04T08:00:56+09:00,end,理科,1
2023-06-04T09:06:40+09:00,start,社会,1
2023-06-04T09:28:46+09:00,end,社会,1
2023-06-04T09:56:54+09:00,start,理科,1
2023-06-04T10:51:30+09:00,end,理科,1
2023-06-04T11:18:31+09:00,start,理科,1
2023-06-04T11:24:18+09:00,end,理科,1
2023-06-04T17:30:19+09:00,start,理科,1
2023-06-04T17:48:59+09:00,end,理科,1
2023-06-04T18:12:49+09:00,start,算数,1
2023-06-04T18:18:19+09:00,end,算数,1
2023-06-04T18:19:28+09:00,start,社会,1
2023-06-04T18:24:01+09:00,end,社会,1
2023-06-04T18:24:05+09:00,start,国語,1
2023-06-04T18:42:05+09:00,end,国語,1
2023-06-04T18:46:57+09:00,start,理科,1
2023-06-04T18:57:21+09:00,end,理科,1
2023-06-05T15:41:25+09:00,start,学校の宿題,1
2023-06-05T15:54:59+09:00,end,学校の宿題,1
2023-06-05T15:55:15+09:00,start,理科,1
2023-06-05T16:10:19+09:00,end,理科,1
2023-06-05T16:18:28+09:00,start,算数,1
2023-06-05T17:03:50+09:00,end,算数,1
2023-06-05T18:02:49+09:00,start,社会,1
2023-06-05T18:37:28+09:00,end,社会,1
2023-06-05T18:46:42+09:00,start,算数,1
2023-06-05T19:06:18+09:00,end,算数,1
2023-06-05T19:15:49+09:00,start,算数,1
2023-06-05T20:00:49+09:00,end,算数,1
2023-06-06T07:06:37+09:00,start,社会,1
2023-06-06T07:28:00+09:00,end,社会,1
2023-06-06T18:13:04+09:00,start,社会,1
2023-06-06T18:40:05+09:00,end,社会,1
2023-06-06T18:40:06+09:00,start,理科,1
2023-06-06T19:06:53+09:00,end,理科,1
2023-06-06T19:09:35+09:00,start,理科,1
2023-06-06T19:23:45+09:00,end,理科,1
2023-06-06T19:33:14+09:00,start,学校の宿題,1
2023-06-06T19:43:46+09:00,end,学校の宿題,1
2023-06-06T19:50:39+09:00,start,算数,1
2023-06-06T20:24:32+09:00,end,算数,1
2023-06-06T20:42:42+09:00,start,算数,1
2023-06-06T20:50:16+09:00,end,算数,1
2023-06-06T20:55:28+09:00,start,国語,1
2023-06-06T21:07:32+09:00,end,国語,1
2023-06-06T21:32:13+09:00,start,理科,1
2023-06-06T21:40:10+09:00,end,理科,1
2023-06-06T21:40:14+09:00,start,社会,1
2023-06-06T21:50:13+09:00,end,社会,1
2023-06-07T06:50:46+09:00,start,算数,1
2023-06-07T07:23:46+09:00,end,算数,1
2023-06-07T14:02:09+09:00,start,学校の宿題,1
2023-06-07T14:16:07+09:00,end,学校の宿題,1
2023-06-07T14:39:48+09:00,start,算数,1
2023-06-07T14:49:04+09:00,end,算数,1
2023-06-07T15:11:24+09:00,start,算数,1
2023-06-07T15:35:39+09:00,end,算数,1
2023-06-07T19:58:48+09:00,start,理科,1
2023-06-07T20:10:25+09:00,end,理科,1
2023-06-07T21:19:21+09:00,start,理科,1
2023-06-07T21:59:12+09:00,end,理科,1
2023-06-08T06:40:04+09:00,start,理科,1
2023-06-08T06:43:26+09:00,end,理科,1
2023-06-08T06:57:07+09:00,start,社会,1
2023-06-08T07:25:36+09:00,end,社会,1
2023-06-08T16:37:47+09:00,start,算数,1
2023-06-08T17:07:39+09:00,end,算数,1
2023-06-08T17:32:19+09:00,start,理科,1
2023-06-08T18:49:39+09:00,end,理科,1
2023-06-08T19:00:33+09:00,start,理科,1
2023-06-08T19:22:33+09:00,end,理科,1
2023-06-08T19:22:36+09:00,start,社会,1
2023-06-08T19:30:33+09:00,end,社会,1
2023-06-08T19:40:15+09:00,start,国語,1
2023-06-08T20:03:28+09:00,end,国語,1
2023-06-09T16:55:51+09:00,start,学校の宿題,1
2023-06-09T17:02:54+09:00,end,学校の宿題,1
2023-06-09T17:06:15+09:00,start,社会,1
2023-06-09T17:24:01+09:00,end,社会,1
2023-06-09T17:34:54+09:00,start,理科,1
2023-06-09T17:46:13+09:00,end,理科,1
2023-06-09T18:53:32+09:00,start,算数,1
2023-06-09T20:03:30+09:00,end,算数,1
2023-06-10T10:47:27+09:00,start,算数,1
2023-06-10T12:23:16+09:00,end,算数,1
2023-06-10T12:23:17+09:00,start,理科,1
2023-06-10T13:50:51+09:00,end,理科,1
2023-06-10T19:15:02+09:00,start,理科,1
2023-06-10T19:35:53+09:00,end,理科,1
2023-06-12T15:07:22+09:00,start,総合,1
2023-06-12T15:08:04+09:00,end,総合,1
2023-06-12T15:16:18+09:00,start,総合,1
2023-06-12T15:36:29+09:00,end,総合,1
2023-06-13T21:55:32+09:00,start,社会,1
2023-06-13T21:59:48+09:00,end,社会,1
2023-06-14T07:21:28+09:00,start,社会,1
2023-06-14T07:41:28+09:00,end,社会,1
2023-06-14T14:52:35+09:00,start,学校の宿題,1
2023-06-14T15:01:42+09:00,end,学校の宿題,1
2023-06-14T15:07:54+09:00,start,理科,1
2023-06-14T16:08:28+09:00,end,理科,1
2023-06-14T16:40:02+09:00,start,理科,1
2023-06-14T17:01:23+09:00,end,理科,1
2023-06-15T06:52:42+09:00,start,社会,1
2023-06-15T07:21:37+09:00,end,社会,1
2023-06-15T15:51:21+09:00,start,学校の宿題,1
2023-06-15T16:10:21+09:00,end,学校の宿題,1
2023-06-15T16:11:06+09:00,start,社会,1
2023-06-15T16:13:56+09:00,end,社会,1
2023-06-15T22:04:59+09:00,start,国語,1
2023-06-15T22:29:55+09:00,end,国語,1
2023-06-16T06:34:01+09:00,start,社会,1
2023-06-16T06:53:03+09:00,end,社会,1
2023-06-16T07:01:45+09:00,start,社会,1
2023-06-16T07:20:30+09:00,end,社会,1
2023-06-16T16:40:45+09:00,start,総合,1
